COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2011 
 NOMBRE    : DELTA 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : MEXICALI 
 SITUACIÓN : OPERANDO 
 CVE-OMM   :   
 LATITUD   : 32.35305556 ° 
 LONGITUD  : -115.1891667 ° 
 ALTITUD   : 12 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1948-07-05	NULO	NULO	NULO	NULO
1981-07-30	0	NULO	41.5	28
1981-07-31	0	NULO	40.5	27
1981-08-01	0	NULO	42	29
1981-08-02	0	NULO	43	26
1981-08-03	0	NULO	43	24
1981-08-04	0	NULO	42.5	22
1981-08-05	0	NULO	41.5	24
1981-08-06	0	NULO	42	25
1981-08-07	0	13.1	43	29
1981-08-08	0	13.1	41	30
1981-08-09	0	12.6	41.5	30
1981-08-10	0	10.8	41	28
1981-08-11	0	11.2	40.5	24
1981-08-12	2.8	9.5	41.5	25
1981-08-13	0	7.1	38.5	25
1981-08-14	0	6.6	38.5	25
1981-08-15	0	8.4	40.5	27
1981-08-16	0	7.1	41.5	25
1981-08-17	0	7.2	43	26
1981-08-18	0	NULO	40	27
1981-08-19	0	NULO	43.5	27
1981-08-20	0	10.4	44	28.5
1981-08-21	0	12.3	44	28
1981-08-22	0	10.4	42	26
1981-08-23	0	9.7	42	30
1981-08-24	0	10.2	43.5	29
1981-08-25	0	10.9	46.5	29.5
1981-08-26	0	10.7	48	31
1981-08-27	0	11.5	46	31
1981-08-28	0	10.7	45	29
1981-08-29	0	NULO	44	30
1981-08-30	0	NULO	48	29
1981-08-31	0	11.1	38	30
1981-09-01	0	12.2	40.5	30
1981-09-02	0	10.8	40.5	28
1981-09-03	0	9.8	39.5	27
1981-09-04	0	9.3	39.5	28.5
1981-09-05	0	10.2	39.5	28
1981-09-06	30.5	4.1	36.5	28
1981-09-07	0	6	38	26
1981-09-08	0	7.4	38	26
1981-09-09	0	7.7	41.5	26
1981-09-10	0	7.5	41	24.5
1981-09-11	0	7.6	41.5	25
1981-09-12	0	7.5	41.5	25
1981-09-13	0	9.2	42	24.5
1981-09-14	0	7.2	42	22.5
1981-09-15	0	7	41.5	22
1981-09-16	0	NULO	41.5	24
1981-09-17	0.5	4.1	42	24
1981-09-18	0	7.6	36.5	24
1981-09-19	0	7.7	39	24
1981-09-20	0	8.5	41	24.5
1981-09-21	0	7.8	40	25
1981-09-22	0	7.3	39	24
1981-09-23	0	7.4	37	26
1981-09-24	0	6.8	37.5	23
1981-09-25	0	7	38	20
1981-09-26	0	7	38	20
1981-09-27	0	7.8	40	21.5
1981-09-28	0	7.4	40	21
1981-09-29	0	5.7	41	22
1981-09-30	0	6.6	34	22
1981-10-01	0	4	34	19
1981-10-02	0	6.2	34	18
1981-10-03	0	NULO	33	16.5
1981-10-04	0	NULO	34	16.5
1981-10-05	0	NULO	34.5	20
1981-10-06	0	3.5	37	20
1981-10-07	0	7.4	36.5	19
1981-10-08	0	5.6	33.5	18
1981-10-09	0	4.9	35	17
1981-10-10	0	6.4	35.5	18.5
1981-10-11	0	6	31.5	17
1981-10-12	0	4.7	29	14
1981-10-13	0	5	28	10.5
1981-10-14	0	4.1	28	10.5
1981-10-15	0	4.9	27.5	12
1981-10-16	0	4.6	29	13
1981-10-17	0	5.4	29.5	15.5
1981-10-18	0	6.1	33	15
1981-10-19	0	5.4	33	19
1981-10-20	0	3.9	34	15.5
1981-10-21	0	3	33	16.5
1981-10-22	0	6.4	34.5	15
1981-10-23	0	4.9	34.5	15
1981-10-24	0	4.9	36	12.5
1981-10-25	0	4.4	34	12
1981-10-26	0	4.8	33.5	14
1981-10-27	0	1.4	27.5	15
1981-10-28	0	NULO	32	21
1981-10-29	0	2.4	26	20
1981-10-30	0	4.4	26.5	16
1981-10-31	0	4.4	27.5	16.5
1981-11-01	0	6.2	30.5	16
1981-11-02	0	5.4	32	14
1981-11-03	0	4.3	32.5	16
1981-11-04	0	4	33	13
1981-11-05	0.4	4.2	32	13.5
1981-11-06	0	3.8	31.5	15.5
1981-11-07	0	4.2	29.5	13.5
1981-11-08	0	4.1	30.5	16
1981-11-09	0	4.7	31	16.5
1981-11-10	0	4.6	31	17
1981-11-11	0	4.4	31.5	16
1981-11-12	0	3.6	33	13
1981-11-13	0	3.2	31.5	12.5
1981-11-14	0	3	32	13.5
1981-11-15	0	3.1	32	14.5
1981-11-16	0	3.1	32.5	14.5
1981-11-17	0	2.6	31	12.5
1981-11-18	0	5.6	28	14
1981-11-19	0	5	27	17
1981-11-20	0	2.9	27.5	10.5
1981-11-21	0	2.9	29.5	10
1981-11-22	0	2.7	29.5	8.5
1981-11-23	0	2.8	28.5	10.5
1981-11-24	0	3.3	30.5	11
1981-11-25	0	3.8	25.5	10
1981-11-26	0	NULO	24	7
1981-11-27	0	1.4	26	7
1981-11-28	2.3	2.1	21.5	12.5
1981-11-29	0	5.1	21.5	12
1981-11-30	0	2.3	21.5	6.5
1981-12-01	0	3.8	22.5	7.5
1981-12-02	0	3.2	24.5	9
1981-12-03	0	3.8	25.5	8.5
1981-12-04	0	3.8	26.5	10
1981-12-05	0	2.9	26.5	13.5
1981-12-06	0	3	27.5	10
1981-12-07	0	3.7	27.5	11.5
1981-12-08	0	3.7	27	12
1981-12-09	0	2.5	28.5	10.5
1981-12-10	0	2.7	28.5	10
1981-12-11	0	2.7	27	12
1981-12-12	0	1.1	22	12
1981-12-13	0	2.5	25.5	9
1981-12-14	0	3.2	26	10.5
1981-12-15	0	2.3	27	9.5
1981-12-16	0	2.3	26	10.5
1981-12-17	0	3.1	25.5	11
1981-12-18	0	3	25.5	10.5
1981-12-19	0	2.2	26.5	7
1981-12-20	0	2.9	29	8.5
1981-12-21	0	4.8	24.5	9.5
1981-12-22	0	4.3	22	11.5
1981-12-23	0	3.3	21	6.5
1981-12-24	0	3.2	20	6.5
1981-12-25	0	1.6	23	6
1981-12-26	0	1.1	22	5
1981-12-27	0	2.4	24.5	7
1981-12-28	0	2.2	23.5	9
1981-12-29	0	2	25	7.5
1981-12-30	0	1.1	25	9
1981-12-31	0	1.5	24	11
1982-01-01	0	3.2	23.5	11.5
1982-01-02	0	1.7	21	8
1982-01-03	0	2.7	18	6
1982-01-04	0	2.4	20	4.5
1982-01-05	0	1.7	25	5.5
1982-01-06	0	2.4	22.5	9
1982-01-07	0	NULO	14.5	7
1982-01-08	0	1.7	18	8
1982-01-09	0	2.7	22	10.5
1982-01-10	4.3	2.6	19.5	10.5
1982-01-11	0	1.5	22	13
1982-01-12	0	2.4	22.5	10
1982-01-13	0	2.7	21	10
1982-01-14	0	2.4	21	10
1982-01-15	0	2.1	23.5	7
1982-01-16	0	2.5	24	6.5
1982-01-17	0.3	3.2	26.5	7
1982-01-18	0	3.1	24	8.5
1982-01-19	0	3.1	22	10
1982-01-20	0	2.6	23	6
1982-01-21	1.2	3	20.5	8
1982-01-22	0	2.6	18	4.5
1982-01-23	0	2.7	19	6
1982-01-24	0	3.5	22	7.5
1982-01-25	0	3	25.5	8
1982-01-26	0	3.1	27	8
1982-01-27	0	2.3	24	8
1982-01-28	0	3.4	24	12
1982-01-29	0	4.6	21.5	12
1982-01-30	0	3.7	22.5	9.5
1982-01-31	0	3.5	24	7
1982-02-01	0	4.5	22.5	9
1982-02-02	0	4.5	21	10
1982-02-03	0	3.2	23.5	4
1982-02-04	0	3.7	22.5	6
1982-02-05	0	4.7	19	7
1982-02-06	0	4	17.5	10
1982-02-07	0	1.9	18.5	8.5
1982-02-08	0	2.2	21	9.5
1982-02-09	1	2.5	22.5	6.5
1982-02-10	0.5	2.2	23	7.5
1982-02-11	0	4.8	23	13
1982-02-12	0	2.5	21	11.5
1982-02-13	0	4.2	24.5	11.5
1982-02-14	0	NULO	29	13.5
1982-02-15	0	1.9	30	12.5
1982-02-16	0	4.1	30	13
1982-02-17	0	4.1	30	13.5
1982-02-18	0	9.4	26.5	11.5
1982-02-19	0	6.5	28.5	16.5
1982-02-20	0	5.3	30	14.5
1982-02-21	0	4	31	11
1982-02-22	0	4.5	32	13
1982-02-23	0	4.6	31.5	13
1982-02-24	10.7	0.8	21	13
1982-02-25	0	2.8	25	14.5
1982-02-26	0	2.8	27	13
1982-02-27	0	3.6	29	13.5
1982-02-28	0	3.6	29	15
1982-03-01	0	2.4	26	15
1982-03-02	0	7.2	28.5	15
1982-03-03	0	3.1	25.5	14.5
1982-03-04	0	4.7	26	9.5
1982-03-05	0	5.6	25	11
1982-03-06	0	4.9	25.5	13
1982-03-07	0	4.4	26	9.5
1982-03-08	0	3.8	27.5	14
1982-03-09	0	4.1	30.5	11
1982-03-10	0	4.2	31.5	12
1982-03-11	0	6.3	25	16.5
1982-03-12	16	0.2	25.5	18
1982-03-13	0	1.6	26	14.5
1982-03-14	2	3.4	25	16.5
1982-03-15	0	2.1	23	10
1982-03-16	0	3.8	24	8.5
1982-03-17	0	4.5	23.5	8.5
1982-03-18	0	3.3	22	11
1982-03-19	0	3.1	21.5	13
1982-03-20	0	3.4	24	9.5
1982-03-21	0	3	25	11
1982-03-22	0	2.2	26	12
1982-03-23	0	4.7	27.5	12
1982-03-24	0	5.1	30	11
1982-03-25	0	5.8	30	13
1982-03-26	0	5	28	18
1982-03-27	0	4.9	28.5	14
1982-03-28	0	6.2	28.5	14
1982-03-29	0	5.4	24.5	14.5
1982-03-30	0	5.1	27	10.5
1982-03-31	0	7	27.5	10
1982-04-01	0	7.66	27	7
1982-04-02	0	5.04	23.5	11.5
1982-04-03	0	5.36	28.5	12
1982-04-04	0	6.09	30.5	11
1982-04-05	0	7.33	30.5	11.5
1982-04-06	0	6.25	28.5	14.5
1982-04-07	0	6.23	24	16
1982-04-08	0	4.77	28	9.5
1982-04-09	0	7.08	31	16
1982-04-10	0	7.17	34	18
1982-04-11	0	3.11	35	21
1982-04-12	0	8.6	32	21
1982-04-13	0	8.29	31.5	14
1982-04-14	0	8.29	32.5	9
1982-04-15	0	8	30	12
1982-04-16	0	6.29	31	11.5
1982-04-17	0	6.58	32.5	14
1982-04-18	0	7.14	33.5	15
1982-04-19	0	9.99	35	17
1982-04-20	0	11.53	30.5	18.5
1982-04-21	0	10.05	25.5	16
1982-04-22	0	6.81	29.5	11.5
1982-04-23	0	6.58	33	13
1982-04-24	0	7.17	34.5	14
1982-04-25	0	3.3	34.5	14
1982-04-26	0	8.55	36.5	17.5
1982-04-27	0	6.75	35	19
1982-04-28	0	8.15	34.5	17
1982-04-29	0	7.25	34.5	18
1982-04-30	0	9.78	33	18.5
1982-05-01	0	8	33.5	17.5
1982-05-02	0	9	33	18.5
1982-05-03	0	8.8	31	17
1982-05-04	0	6.1	30.5	17.5
1982-05-05	0	7.3	33	17
1982-05-06	0	8.7	36	18
1982-05-07	0	10.1	38	18.5
1982-05-08	0	NULO	37.5	17
1982-05-09	0	NULO	37	17.5
1982-05-10	0	6.2	34	13
1982-05-11	0	6.1	24	12
1982-05-12	0	7.7	31.5	10.5
1982-05-13	0	8.1	35.5	12
1982-05-14	0	11.7	35	16
1982-05-15	0	9.9	34.5	17
1982-05-16	0	8.7	38	19
1982-05-17	0	11.2	39	19.5
1982-05-18	0	NULO	37.5	19
1982-05-19	0	NULO	36	14.5
1982-05-20	0	NULO	37	17
1982-05-21	0	7.6	37	17
1982-05-22	0	9.1	38	16.5
1982-05-23	0	8.6	38	18.5
1982-05-24	0	10.5	38	18.5
1982-05-25	0	10.3	37.5	19
1982-05-26	0	7.6	31.5	19
1982-05-27	0	6.8	33	17
1982-05-28	0	7.8	34.5	19.5
1982-05-29	0	9.1	37	18.5
1982-05-30	0	9.2	36	16
1982-05-31	0	9.2	38	16
1982-06-01	0	9.56	37	16.5
1982-06-02	0	9.56	37.5	14.5
1982-06-03	0	8.6	37	13.5
1982-06-04	0	10.09	41.5	16
1982-06-05	0	9.98	36.5	18
1982-06-06	0	7.74	37	19
1982-06-07	0	9.04	36.5	16
1982-06-08	0	8.59	36.5	17
1982-06-09	0	9.66	38	16.5
1982-06-10	0	9.04	38	17
1982-06-11	0	10.07	40	19
1982-06-12	0	9.48	38	21
1982-06-13	0	10.37	38	19
1982-06-14	0	9.56	39	18
1982-06-15	0	6	36	19
1982-06-16	0	11.65	38	19
1982-06-17	0	9.8	39	19.5
1982-06-18	0	9.1	38	22
1982-06-19	0	11.31	37	22.5
1982-06-20	0	12.01	32	21.5
1982-06-21	0	10.75	36	22
1982-06-22	0	9.53	36	19
1982-06-23	0	9.6	38.5	20.5
1982-06-24	0	10.74	40	22
1982-06-25	0	9.56	42	22
1982-06-26	0	8.7	42	21
1982-06-27	0	7.17	41	22
1982-06-28	0	9.38	42	22
1982-06-29	0	10.88	41	22
1982-06-30	0	9.28	38.5	22
1982-07-01	0	7.9	36	22
1982-07-02	0	9.4	40	21
1982-07-03	0	10.8	41	20
1982-07-04	0	14.7	41	21.5
1982-07-05	0	10.4	41	22
1982-07-06	0	8.6	38	21
1982-07-07	0	NULO	37	25.5
1982-07-08	0	NULO	40.5	26
1982-07-09	0	11.1	41.5	25
1982-07-10	0	12.7	43.5	24
1982-07-11	0	12.8	42	24
1982-07-12	0	12.8	43	25
1982-07-13	0	10.8	43	25.5
1982-07-14	0	13.4	43.5	27
1982-07-15	0	11.5	41.5	29.5
1982-07-16	0	10.9	41.5	27.5
1982-07-17	0	NULO	42	26.5
1982-07-18	0	NULO	43	26
1982-07-19	0	11.3	42.5	26
1982-07-20	0	11.7	40	29.5
1982-07-21	0	12.2	40	30.5
1982-07-22	0	10.2	39	30
1982-07-23	1	6.4	40	30
1982-07-24	0	10.6	42.5	30
1982-07-25	0	9.6	39.5	30.5
1982-07-26	7.5	5.3	40	28.5
1982-07-27	0	7.9	39.5	27
1982-07-28	0	10	43	27
1982-07-29	0	12.8	44	28
1982-07-30	0	NULO	43	30
1982-07-31	0	NULO	41	30
1982-08-01	0	12.9	42.5	29.5
1982-08-02	0	12.5	42.5	28
1982-08-03	0	10.7	42	27
1982-08-04	0	10.6	42	28
1982-08-05	0.3	7	43	26
1982-08-06	0	7.6	37.5	29
1982-08-07	0	10.2	42	26.5
1982-08-08	0	12.3	45	29.5
1982-08-09	0	9.7	45	26.5
1982-08-10	0	NULO	41	28
1982-08-11	0	8.2	35	29
1982-08-12	0	8.8	37.5	29.5
1982-08-13	0	11.7	39	28
1982-08-14	0	10.5	41	30
1982-08-15	0	10.6	41	25
1982-08-16	0	10.3	41	27.5
1982-08-17	0	7.2	41	29.5
1982-08-18	0	9.2	43	26
1982-08-19	0	10.1	45	28
1982-08-20	0	14.1	44.5	30
1982-08-21	0	9.1	44	31
1982-08-22	0	5.4	45	32.5
1982-08-23	18	5.2	33.5	31
1982-08-24	0	7	31	27
1982-08-25	0	5.8	34	26.5
1982-08-26	0	6	37.5	27
1982-08-27	0	8.2	38.5	26.5
1982-08-28	0	9.6	41	27
1982-08-29	0	9.9	42.5	28
1982-08-30	0	10.9	42	26
1982-08-31	0	9.1	43.5	26
1982-09-01	0	10.3	45.5	28
1982-09-02	0	9	46	29
1982-09-03	0	10.3	46	26.5
1982-09-04	1	3.3	38	26.5
1982-09-05	0	10.5	43	27
1982-09-06	0	9.4	44.5	29
1982-09-07	7.7	4.4	34	29
1982-09-08	0	2.3	31.5	24
1982-09-09	0	6.1	43	24
1982-09-10	0	8	38	24
1982-09-11	0	7.1	36	23
1982-09-12	0	7.7	37	20
1982-09-13	0	7.8	37	21
1982-09-14	0	8.2	35	21
1982-09-15	0	7.4	34	20
1982-09-16	1.6	1.7	27	21
1982-09-17	0	2.3	29	20
1982-09-18	0	6	36	21
1982-09-19	0	7.7	38	20
1982-09-20	0	7.2	38.5	24
1982-09-21	0	7.1	40	22
1982-09-22	0	8.2	43	22
1982-09-23	0	7.8	41	25
1982-09-24	0	7.7	41.5	25
1982-09-25	0	8.5	41	25
1982-09-26	0	9.9	38.5	24.5
1982-09-27	0	7.7	32	16
1982-09-28	0	6.6	32	15
1982-09-29	0	4.9	35	15
1982-09-30	0	3.7	30	16.5
1982-10-01	0	6.3	32	15.5
1982-10-02	0	6.7	33.5	20
1982-10-03	0	5.5	37	15
1982-10-04	0	6.6	36	15
1982-10-05	0	6.6	33.5	16
1982-10-06	0	6.4	36	17.5
1982-10-07	0	7.4	34.5	16
1982-10-08	0	8.2	29.5	16
1982-10-09	0	9	30	19
1982-10-10	0	8.2	29	19
1982-10-11	0	NULO	30.5	20
1982-10-12	0	NULO	31	17.5
1982-10-13	0	7.8	32	15
1982-10-14	0	6.9	33.5	16
1982-10-15	0	7.1	35	19.5
1982-10-16	0	6.7	35.5	19
1982-10-17	0	5	37	15
1982-10-18	0	4.7	35	13
1982-10-19	0	5.9	34	15
1982-10-20	0	5.1	33	15
1982-10-21	0	6.3	33	15
1982-10-22	0	4.8	33.5	16
1982-10-23	0	4.1	34.5	19
1982-10-24	0	4.2	35	18.5
1982-10-25	0	5.9	34	18
1982-10-26	0	5.2	31.5	18
1982-10-27	0	6	36	18.5
1982-10-28	0	4	36	17
1982-10-29	0	4.7	32.5	12
1982-10-30	0	6.2	31	13
1982-10-31	0	4.4	29	11
1982-11-01	0	2.27	28	16
1982-11-02	0	4.86	28	15
1982-11-03	0	5.6	27	15
1982-11-04	0	4.77	28	10
1982-11-05	0	3.85	30	10.5
1982-11-06	0	2.54	30	10
1982-11-07	0	1.51	25.5	10
1982-11-08	0	2.22	25.5	10
1982-11-09	0	4.45	26	12
1982-11-10	1.8	1.36	21	13
1982-11-11	0	2.56	22	7
1982-11-12	0	3.28	22.5	7
1982-11-13	0	2.7	24	8
1982-11-14	0	3.7	25	9
1982-11-15	0	3.57	24.5	10
1982-11-16	0.7	1.46	28	12
1982-11-17	0.1	1.41	20.5	14
1982-11-18	0.1	1.92	26.5	11.5
1982-11-19	0	4.92	27	12
1982-11-20	0	2.64	24	10
1982-11-21	0	2.05	25.5	10
1982-11-22	0	1.81	26.5	11
1982-11-23	0	2.31	24	11.5
1982-11-24	0	3.44	24	12
1982-11-25	0	3.75	25	14
1982-11-26	0	4.82	24.5	14.5
1982-11-27	0	2.65	24.5	11
1982-11-28	0	2.55	26.5	8
1982-11-29	0	4.39	27	11
1982-11-30	0	3.69	26.5	10
1982-12-01	0	3.4	22	13
1982-12-02	0	2.4	21.5	7.5
1982-12-03	0	2.3	22.5	6
1982-12-04	0	1.9	24	7
1982-12-05	0	2.4	25	7.5
1982-12-06	0	2.3	25	8
1982-12-07	0	1.5	26	8.5
1982-12-08	44	1.1	17	9.5
1982-12-09	15	0.7	18	12
1982-12-10	0	0.8	22.5	13
1982-12-11	0	1.2	21	11.5
1982-12-12	0	1.9	22	12
1982-12-13	0	1.8	22	10
1982-12-14	0	1.5	21.5	10
1982-12-15	0	1.3	21	8
1982-12-16	0	2.2	21.5	9
1982-12-17	0	1.5	23	8.5
1982-12-18	0	1.5	22.5	10
1982-12-19	0	1.7	23	9
1982-12-20	0	1.4	23.5	7
1982-12-21	0	1.2	22	7
1982-12-22	0	2	24	9
1982-12-23	0	5.7	22	12
1982-12-24	0	3.8	17.5	11
1982-12-25	0	4	18	10
1982-12-26	0	3.5	19	10
1982-12-27	0	1.5	20	4
1982-12-28	0	3.3	18	5.5
1982-12-29	1	2.6	16.5	7.5
1982-12-30	0	3	16	4.5
1982-12-31	0	3.6	17	5
1983-01-01	0	1.5	18.5	4
1983-01-02	0	3	20	5
1983-01-03	0	2.3	21	5.5
1983-01-04	0	2.2	22.5	5
1983-01-05	0	NULO	23	6
1983-01-06	0	1.3	25	7.5
1983-01-07	0	2.6	27	8
1983-01-08	0	3	26	9
1983-01-09	0	3.2	26.5	10
1983-01-10	0	2.5	24.5	14
1983-01-11	0	6.2	26.5	11.5
1983-01-12	0	4.1	27	12
1983-01-13	0	5.6	26.5	13.5
1983-01-14	0	3.4	26.5	11
1983-01-15	0	4.7	26	12
1983-01-16	0	1.7	17	14
1983-01-17	0	3.5	23.5	11
1983-01-18	0	2	24	8.5
1983-01-19	0	1.4	22.5	9
1983-01-20	0	3.1	20	10
1983-01-21	0	2.6	21.5	4
1983-01-22	0	1.7	20.5	5
1983-01-23	0	2.2	22.5	5.5
1983-01-24	0	2.7	24.5	11
1983-01-25	0	1.7	23.5	11
1983-01-26	0	2.4	21.5	10.5
1983-01-27	3	1.6	25.5	6
1983-01-28	2	2	22	9
1983-01-29	0	4.1	21	11
1983-01-30	0	3.3	20	12
1983-01-31	0	1.7	21	7
1983-02-01	0	3.6	22	8
1983-02-02	40.5	1.1	13	8.5
1983-02-03	8.5	0.6	13.5	9.5
1983-02-04	2	1.2	16	9
1983-02-05	0.4	0.4	18	9.5
1983-02-06	0	1.9	21	11
1983-02-07	0	1.4	22.5	12
1983-02-08	0	3	22.5	14
1983-02-09	0	1.8	22	9.5
1983-02-10	0	2.1	24	10
1983-02-11	0	2.3	25	11
1983-02-12	0	1.9	27	12.5
1983-02-13	0	6.2	29	11
1983-02-14	0	4.5	24	15
1983-02-15	0	2.9	24	9
1983-02-16	0	1.5	25.5	10
1983-02-17	0	4	28	10
1983-02-18	0	4.2	28.5	10
1983-02-19	0	6.6	25	12
1983-02-20	0	5.1	25	15.5
1983-02-21	0	3.9	26.5	11
1983-02-22	0	2.3	28.5	11
1983-02-23	0	4.2	28	11
1983-02-24	0	3.5	27.5	11.5
1983-02-25	0	2.8	24	10.5
1983-02-26	0	1.6	25	10.5
1983-02-27	0	4.2	26.5	11
1983-02-28	0	3.8	27	15.5
1983-03-01	1.5	3.6	24	17
1983-03-02	13.5	1.3	21.5	14.5
1983-03-03	0.4	2.5	22	14
1983-03-04	NULO	NULO	NULO	NULO
1983-03-05	0	NULO	NULO	NULO
1983-03-06	0	3.1	27.5	11.5
1983-03-07	0	3.7	26.5	14
1983-03-08	0	NULO	27	15
1983-03-09	0	3.7	29.5	15
1983-03-10	0	5.8	28	15
1983-03-11	0	5	27.5	16
1983-03-12	0	4.3	30	15.5
1983-03-13	0	5.7	31.5	15
1983-03-14	0	8.1	26	16
1983-03-15	0	7.1	25	17.5
1983-03-16	0	5.2	26.5	10.5
1983-03-17	0	2.7	23.5	14.5
1983-03-18	0	2.7	24	12
1983-03-19	0	5.6	25	12.5
1983-03-20	0	3.1	24	10
1983-03-21	0	3.1	24	12
1983-03-22	0	3.1	25	10
1983-03-23	0	6.4	26	12
1983-03-24	0	5.5	26	13.5
1983-03-25	0	5.9	24.5	13
1983-03-26	0	5.8	25.5	9.5
1983-03-27	0	4.9	30	10.5
1983-03-28	0	4.4	28.5	10
1983-03-29	0	5.8	28	13
1983-03-30	0	4.3	32	15.5
1983-03-31	0	NULO	35	14.5
1983-04-01	0	4.07	29	15
1983-04-02	0	4.83	32	12.5
1983-04-03	0	3.73	28	14
1983-04-04	0	2.46	22.5	13.5
1983-04-05	0	5.56	24	8.5
1983-04-06	0	4.23	23	11.5
1983-04-07	0	4.81	26	10.5
1983-04-08	0	2.11	29	10.5
1983-04-09	0	2.4	28.5	10.5
1983-04-10	0	4.44	29	11
1983-04-11	0	3.13	24.5	13.5
1983-04-12	0	3.87	23	13
1983-04-13	0	5.25	24.5	7.5
1983-04-14	0	5.96	26	10
1983-04-15	0	5.19	28.5	18.5
1983-04-16	0	6.68	31.5	13.5
1983-04-17	0	2.98	30.5	13
1983-04-18	0	3.38	28.5	17
1983-04-19	0	5.1	29.5	13
1983-04-20	0	4.65	27	16.5
1983-04-21	0	3.17	28	14
1983-04-22	0	3.07	28	13
1983-04-23	0	2.95	31.5	15
1983-04-24	0	5.78	28.5	14
1983-04-25	0	2.26	30	13
1983-04-26	0	4.08	28.5	10.5
1983-04-27	0	4.08	27	11
1983-04-28	0	4.08	32	10
1983-04-29	0	4.08	26	11
1983-04-30	0	3.96	28	13.5
1983-05-01	0	6.9	28.5	11
1983-05-02	0	7.1	29.5	13
1983-05-03	0	6.7	32	14
1983-05-04	0	8.4	30.5	16.5
1983-05-05	0	9.9	30	17.5
1983-05-06	0	10.1	32.5	15.5
1983-05-07	0	11.9	36	16
1983-05-08	0	11.9	35.5	15
1983-05-09	0	11.1	34	14.5
1983-05-10	0	10.2	34.5	16
1983-05-11	0	NULO	32.5	16
1983-05-12	0	NULO	31.5	12.5
1983-05-13	0	NULO	33.5	12
1983-05-14	0	7.1	35.5	16.5
1983-05-15	0	6.7	33.5	16.5
1983-05-16	0	10.4	32.5	18.5
1983-05-17	0	8.7	33	17.5
1983-05-18	0	7.1	29	19.5
1983-05-19	0	5.9	31.5	15
1983-05-20	0	5.8	36.5	17.5
1983-05-21	0	5.9	41.5	16.5
1983-05-22	0	7.9	35	20.5
1983-05-23	0	9.1	41.5	18.5
1983-05-24	0	5.4	42.5	20.5
1983-05-25	0	9.5	40.5	21
1983-05-26	0	9.4	39.5	19.5
1983-05-27	0	8.1	38	21
1983-05-28	0	NULO	43.5	19.5
1983-05-29	0	5.8	37.5	20
1983-05-30	0	8.4	40	22
1983-05-31	0	7.9	39.5	22.5
1983-06-01	0	5.06	30.5	15
1983-06-02	0	3.21	35.5	12
1983-06-03	0	6.57	30	13.5
1983-06-04	0	7.15	30	16
1983-06-05	0	8.78	31.5	18
1983-06-06	0	6.32	32.5	18
1983-06-07	0	6.04	34	19.5
1983-06-08	0	6.05	30.5	19
1983-06-09	0	5.04	31	16
1983-06-10	0	6.53	29.5	17
1983-06-11	0	7.92	30.5	19.5
1983-06-12	0	4.34	32.5	20
1983-06-13	0	4.01	30.5	20
1983-06-14	0	7.27	33	19
1983-06-15	0	6.68	40.5	22
1983-06-16	0	6.68	42.5	21
1983-06-17	0	9.4	41.5	21.5
1983-06-18	0	8.5	41	17
1983-06-19	0	6.91	40	19
1983-06-20	0	7.19	40	20.5
1983-06-21	0	7.48	40	17
1983-06-22	0	7.67	40	19
1983-06-23	0	6.92	39.5	18.5
1983-06-24	0	7.16	38.5	20.5
1983-06-25	0	7.14	39	21.5
1983-06-26	0	6.41	38	21.5
1983-06-27	0	6.88	41	21.5
1983-06-28	0	7.36	38	20
1983-06-29	0	7.71	38.5	21
1983-06-30	0	6	36.5	23
1983-07-01	0	NULO	39	22
1983-07-02	0	NULO	40	22
1983-07-03	0	NULO	40	24.5
1983-07-04	0	15.4	41	26
1983-07-05	0	13.5	44	25
1983-07-06	0	12.2	44	25
1983-07-07	0	13.4	38	28
1983-07-08	0	10.7	39.5	29
1983-07-09	0	11.2	41.5	29.5
1983-07-10	0	12.4	42	26.5
1983-07-11	0	12.2	43.5	30
1983-07-12	0	10.6	46.5	28
1983-07-13	0	15.5	45	28
1983-07-14	0	12.7	41.5	28
1983-07-15	0	10.2	44	28
1983-07-16	0	12.1	42	22
1983-07-17	0	10.6	41.5	21
1983-07-18	0	8.4	42.5	22
1983-07-19	0	9.5	43	25
1983-07-20	0	10.9	38	30.5
1983-07-21	0	NULO	39	30.5
1983-07-22	0	9	39.5	30.5
1983-07-23	0	11.4	39.5	30
1983-07-24	0	11.9	42	30
1983-07-25	0	12.7	42	26
1983-07-26	0	10.9	42	26
1983-07-27	0	10.8	40.5	26
1983-07-28	0	9.9	42.5	27
1983-07-29	0	10	44	27.5
1983-07-30	0	10.5	44	29.5
1983-07-31	0	11.1	40	31
1983-08-01	0	9.1	42	30
1983-08-02	0	10.1	43	30
1983-08-03	0	12.8	44	30
1983-08-04	0	11.1	40	32
1983-08-05	4	13	43	32
