COMISIÓN NACIONAL DEL AGUA
COORDINACIÓN GENERAL DEL SERVICIO METEOROLÓGICO NACIONAL
BASE DE DATOS CLIMATOLÓGICA NACIONAL 

REGISTRO DIARIO HISTÓRICO
EMISIÓN   : 01/05/2026 

DATOS DISPONIBLES EN LA BASE DE DATOS A: MAY DE 2026; 
CON LA INFORMACIÓN SUMINISTRADA POR LAS UNIDADES ADMINISTRATIVAS 

 ESTACIÓN  : 2042 
 NOMBRE    : ROSARITO 
 ESTADO    : BAJA CALIFORNIA 
 MUNICIPIO : PLAYAS DE ROSARITO 
 SITUACIÓN : SUSPENDIDA 
 CVE-OMM   :   
 LATITUD   : 32.28777778 ° 
 LONGITUD  : -117.0019444 ° 
 ALTITUD   : 150 msnm 




FECHA		PRECIP	EVAP	TMAX	TMIN
		(mm)	(mm)	(°C )	(°C)
1957-06-06	0	NULO	NULO	NULO
1958-12-30	0	NULO	28	5
1958-12-31	0	NULO	26	8
1959-01-01	0	NULO	26	11
1959-01-02	0	NULO	27	11
1959-01-03	0	NULO	29	8
1959-01-04	0	NULO	28	14
1959-01-05	0	NULO	25	10
1959-01-06	0	NULO	20	8
1959-01-07	0	NULO	28	10
1959-01-08	0	NULO	27	8
1959-01-09	0	NULO	31	9
1959-01-10	0	NULO	35	9
1959-01-11	0	NULO	30	8
1959-01-12	0	NULO	34	9
1959-01-13	0	NULO	27	4
1959-01-14	0	NULO	35	10
1959-01-15	0	NULO	31	11
1959-01-16	0	NULO	31	12
1959-01-17	0	NULO	34	14
1959-01-18	0	NULO	25	8
1959-01-19	0	NULO	35	8
1959-01-20	0	NULO	26	6
1959-01-21	0	NULO	33	10
1959-01-22	0	NULO	32	10
1959-01-23	0	NULO	33	10
1959-01-24	0	NULO	34	10
1959-01-25	0	NULO	31	8
1959-01-26	0	NULO	33	10
1959-01-27	0	NULO	31	14
1959-01-28	0	NULO	32	16
1959-01-29	0	NULO	30	18
1959-01-30	0	NULO	30	11
1959-01-31	0	NULO	27	8
1959-02-01	0	NULO	26	15
1959-02-02	0	NULO	23	8
1959-02-03	0	NULO	26	11
1959-02-04	0	NULO	28	11
1959-02-05	0	NULO	30	11
1959-02-06	0	NULO	31	10
1959-02-07	0	NULO	38	6
1959-02-08	20	NULO	30	10
1959-02-09	0	NULO	26	13
1959-02-10	0	NULO	25	12
1959-02-11	0	NULO	20	12
1959-02-12	0	NULO	24	12
1959-02-13	0	NULO	24	10
1959-02-14	0	NULO	28	10
1959-02-15	0	NULO	32	11
1959-02-16	0	NULO	31	5
1959-02-17	0	NULO	36	8
1959-02-18	0	NULO	27	6
1959-02-19	0	NULO	27	6
1959-02-20	0	NULO	28	8
1959-02-21	0	NULO	26	7
1959-02-22	0	NULO	27	10
1959-02-23	0	NULO	24	11
1959-02-24	0	NULO	26	12
1959-02-25	0	NULO	23	14
1959-02-26	0	NULO	33	15
1959-02-27	0	NULO	22	8
1959-02-28	0	NULO	32	12
1959-03-01	0	NULO	23	7
1959-03-02	0	NULO	35	10
1959-03-03	0	NULO	32	7
1959-03-04	0	NULO	34	8
1959-03-05	0	NULO	31	7
1959-03-06	0	NULO	32	6
1959-03-07	0	NULO	38	8
1959-03-08	0	NULO	34	8
1959-03-09	0	NULO	32	16
1959-03-10	0	NULO	31	18
1959-03-11	0	NULO	39	17
1959-03-12	0	NULO	39	10
1959-03-13	0	NULO	36	10
1959-03-14	0	NULO	31	8
1959-03-15	0	NULO	32	8
1959-03-16	0	NULO	31	7
1959-03-17	0	NULO	32	8
1959-03-18	0	NULO	32	7
1959-03-19	0	NULO	31	8
1959-03-20	0	NULO	30	7
1959-03-21	0	NULO	32	6
1959-03-22	0	NULO	33	7
1959-03-23	0	NULO	31	6
1959-03-24	0	NULO	30	7
1959-03-25	0	NULO	31	6
1959-03-26	0	NULO	32	7
1959-03-27	0	NULO	31	8
1959-03-28	0	NULO	32	7
1959-03-29	0	NULO	31	8
1959-03-30	0	NULO	34	7
1959-03-31	0	NULO	37	10
1959-04-01	0	NULO	35	8
1959-04-02	0	NULO	35	5
1959-04-03	0	NULO	30	6
1959-04-04	0	NULO	31	7
1959-04-05	0	NULO	35	8
1959-04-06	0	NULO	28	5
1959-04-07	0	NULO	30	6
1959-04-08	0	NULO	34	9
1959-04-09	0	NULO	33	8
1959-04-10	0	NULO	36	8
1959-04-11	0	NULO	35	7
1959-04-12	0	NULO	30	9
1959-04-13	0	NULO	31	6
1959-04-14	0	NULO	34	4
1959-04-15	0	NULO	32	8
1959-04-16	0	NULO	30	7
1959-04-17	0	NULO	31	7
1959-04-18	0	NULO	30	6
1959-04-19	0	NULO	31	6
1959-04-20	0	NULO	30	7
1959-04-21	0	NULO	31	8
1959-04-22	0	NULO	30	7
1959-04-23	0	NULO	31	8
1959-04-24	0	NULO	32	9
1959-04-25	0	NULO	35	8
1959-04-26	0	NULO	34	8
1959-04-27	0	NULO	32	7
1959-04-28	0	NULO	34	8
1959-04-29	0	NULO	36	7
1959-04-30	0	NULO	34	7
1959-05-01	0	NULO	36	8
1959-05-02	0	NULO	36	6
1959-05-03	0	NULO	37	6
1959-05-04	0	NULO	36	8
1959-05-05	0	NULO	34	8
1959-05-06	0	NULO	33	7
1959-05-07	0	NULO	34	6
1959-05-08	0	NULO	31	7
1959-05-09	0	NULO	34	8
1959-05-10	0	NULO	33	7
1959-05-11	0	NULO	32	8
1959-05-12	0	NULO	32	7
1959-05-13	0	NULO	34	8
1959-05-14	0	NULO	31	9
1959-05-15	0	NULO	36	8
1959-05-16	0	NULO	34	7
1959-05-17	0	NULO	35	8
1959-05-18	0	NULO	32	9
1959-05-19	0	NULO	36	7
1959-05-20	0	NULO	38	9
1959-05-21	0	NULO	33	7
1959-05-22	0	NULO	35	6
1959-05-23	0	NULO	36	5
